id,beginn,lon,lat,dauer_h,sri_max
T5_Eta_007574,2006-07-20T15:50:00,8.9207,52.9772,4,6
T5_Eta_007575,2006-07-20T19:50:00,10.6653,49.4133,1,3
T5_Eta_007576,2006-07-20T17:50:00,9.1527,53.5005,3,3
T5_Eta_007577,2006-07-20T16:50:00,9.1145,53.2829,4,3
T5_Eta_007578,2006-07-20T16:50:00,9.1574,53.3093,4,4
T5_Eta_007579,2006-07-20T21:50:00,11.2300,49.9340,1,7
T5_Eta_007580,2006-07-21T09:50:00,8.3295,48.0149,1,6
T5_Eta_007581,2006-07-21T09:50:00,9.1020,48.2957,1,7
T5_Eta_007582,2006-07-21T09:50:00,10.1152,48.5615,1,5
T5_Eta_007583,2006-07-21T09:50:00,10.2306,48.6794,1,7
T5_Eta_007584,2006-07-21T09:50:00,11.5023,50.4499,1,6
T5_Eta_007585,2006-07-21T08:50:00,8.5831,48.6344,2,6
T5_Eta_007586,2006-07-21T11:50:00,11.3720,48.7787,1,10
T5_Eta_007587,2006-07-21T11:50:00,11.6953,48.8406,1,6
T5_Eta_007588,2006-07-21T10:50:00,8.8545,48.1076,2,8
T5_Eta_007589,2006-07-21T10:50:00,9.5701,48.3077,2,6
T5_Eta_007590,2006-07-21T10:50:00,9.0703,48.5566,2,5
T5_Eta_007591,2006-07-21T11:50:00,8.2007,48.3490,2,6
T5_Eta_007592,2006-07-21T13:50:00,8.0441,47.6981,1,9
T5_Eta_007593,2006-07-21T13:50:00,8.0273,48.0253,1,10
T5_Eta_007594,2006-07-21T12:50:00,8.3327,48.5202,2,7
T5_Eta_007595,2006-07-21T14:50:00,10.4491,47.7110,1,4
T5_Eta_007596,2006-07-21T14:50:00,7.8699,49.0510,1,6
T5_Eta_007597,2006-07-21T15:50:00,11.2283,47.5189,1,7
T5_Eta_007598,2006-07-21T15:50:00,10.1989,47.5276,1,6
T5_Eta_007599,2006-07-21T15:50:00,10.2125,47.7455,1,7
T5_Eta_007600,2006-07-21T15:50:00,10.2504,47.8209,1,7
T5_Eta_007601,2006-07-21T14:50:00,10.0749,47.5362,2,5
T5_Eta_007602,2006-07-21T14:50:00,8.0122,49.2916,2,5
T5_Eta_007603,2006-07-21T15:50:00,9.9010,47.6116,2,7
T5_Eta_007604,2006-07-21T15:50:00,10.0626,47.6200,2,7
T5_Eta_007605,2006-07-21T16:50:00,11.2812,47.6187,2,5
T5_Eta_007606,2006-07-21T18:50:00,11.6281,47.8813,1,5
T5_Eta_007607,2006-07-21T17:50:00,11.4875,47.8083,2,7
T5_Eta_007608,2006-07-21T19:50:00,12.2329,47.9433,1,4
T5_Eta_007609,2006-07-21T20:50:00,12.8985,47.9485,1,5
T5_Eta_007610,2006-07-22T09:50:00,13.3221,49.0731,1,7
T5_Eta_007611,2006-07-22T10:50:00,8.0567,47.9419,1,6
T5_Eta_007612,2006-07-22T10:50:00,6.9450,51.5427,1,5
T5_Eta_007613,2006-07-22T09:50:00,8.1457,47.9187,2,8
T5_Eta_007614,2006-07-22T09:50:00,13.3759,48.9524,2,6
T5_Eta_007615,2006-07-22T09:50:00,12.3526,49.4947,2,8
T5_Eta_007616,2006-07-22T11:50:00,7.9587,47.8976,1,9
T5_Eta_007617,2006-07-22T11:50:00,8.1664,48.2724,1,6
T5_Eta_007618,2006-07-22T11:50:00,7.2027,50.5557,1,3
T5_Eta_007619,2006-07-22T11:50:00,7.1934,51.5506,1,7
T5_Eta_007620,2006-07-22T10:50:00,7.6964,49.5640,2,8
T5_Eta_007621,2006-07-22T10:50:00,6.9184,50.2559,2,9
T5_Eta_007622,2006-07-22T10:50:00,6.9829,50.4460,2,3
T5_Eta_007623,2006-07-22T09:50:00,7.0365,49.9528,3,7
T5_Eta_007624,2006-07-22T12:50:00,8.6363,48.5762,1,4
T5_Eta_007625,2006-07-22T12:50:00,7.7333,49.1746,1,10
T5_Eta_007626,2006-07-22T12:50:00,8.5238,49.1746,1,6
T5_Eta_007627,2006-07-22T12:50:00,9.1902,50.7151,1,5
T5_Eta_007628,2006-07-22T12:50:00,7.6728,51.2030,1,7
T5_Eta_007629,2006-07-22T11:50:00,7.5247,49.5848,2,5
T5_Eta_007630,2006-07-22T11:50:00,7.4070,49.7685,2,7
T5_Eta_007631,2006-07-22T11:50:00,7.8629,51.0018,2,8
T5_Eta_007632,2006-07-22T10:50:00,7.3726,50.2533,3,6
T5_Eta_007633,2006-07-22T13:50:00,9.1862,48.4988,1,10
T5_Eta_007634,2006-07-22T13:50:00,9.1112,48.9878,1,8
T5_Eta_007635,2006-07-22T13:50:00,8.2724,49.5686,1,9
T5_Eta_007636,2006-07-22T13:50:00,8.0220,49.5973,1,5
T5_Eta_007637,2006-07-22T13:50:00,8.1670,49.8470,1,7
T5_Eta_007638,2006-07-22T13:50:00,8.4057,50.4312,1,7
T5_Eta_007639,2006-07-22T13:50:00,8.2966,50.4719,1,6
T5_Eta_007640,2006-07-22T12:50:00,8.6445,48.7029,2,4
T5_Eta_007641,2006-07-22T12:50:00,7.8414,49.3215,2,9
T5_Eta_007642,2006-07-22T12:50:00,9.9352,49.4752,2,6
T5_Eta_007643,2006-07-22T12:50:00,7.9899,49.7071,2,5
T5_Eta_007644,2006-07-22T12:50:00,7.5139,49.9418,2,3
T5_Eta_007645,2006-07-22T12:50:00,7.7034,51.3670,2,10
T5_Eta_007646,2006-07-22T14:50:00,9.6036,48.7379,1,4
T5_Eta_007647,2006-07-22T14:50:00,8.9864,49.7921,1,9
T5_Eta_007648,2006-07-22T14:50:00,8.7758,49.7895,1,7
T5_Eta_007649,2006-07-22T14:50:00,8.3889,49.9024,1,4
T5_Eta_007650,2006-07-22T13:50:00,8.1440,50.0424,2,7
T5_Eta_007651,2006-07-22T13:50:00,8.3672,51.5961,2,4
T5_Eta_007652,2006-07-22T12:50:00,7.4926,50.0605,3,6
T5_Eta_007653,2006-07-22T12:50:00,7.4175,51.5142,3,8
T5_Eta_007654,2006-07-22T15:50:00,9.4308,50.0173,1,8
T5_Eta_007655,2006-07-22T14:50:00,10.9746,49.2748,2,7
T5_Eta_007656,2006-07-22T14:50:00,10.5792,49.7450,2,6
T5_Eta_007657,2006-07-22T13:50:00,8.4751,49.7338,3,6
T5_Eta_007658,2006-07-22T12:50:00,10.5421,49.9068,4,5
T5_Eta_007659,2006-07-22T16:50:00,8.8528,47.7464,1,6
T5_Eta_007660,2006-07-22T16:50:00,10.5721,49.2868,1,5
T5_Eta_007661,2006-07-22T16:50:00,11.1680,49.6457,1,7
T5_Eta_007662,2006-07-22T16:50:00,11.2375,49.7638,1,5
T5_Eta_007663,2006-07-22T15:50:00,8.5641,47.7924,2,8
T5_Eta_007664,2006-07-22T15:50:00,10.9061,49.6658,2,5
T5_Eta_007665,2006-07-22T15:50:00,10.6979,49.7612,2,6
T5_Eta_007666,2006-07-22T15:50:00,10.3450,50.0184,2,4
T5_Eta_007667,2006-07-22T15:50:00,10.0942,50.3941,2,6
T5_Eta_007668,2006-07-22T14:50:00,8.7845,49.9257,3,4
T5_Eta_007669,2006-07-22T11:50:00,8.6143,49.8807,6,8
T5_Eta_007670,2006-07-22T17:50:00,11.4970,50.3219,1,9
T5_Eta_007671,2006-07-22T15:50:00,11.1761,49.9007,3,6
T5_Eta_007672,2006-07-22T15:50:00,10.2556,50.4962,3,7
T5_Eta_007673,2006-07-22T14:50:00,10.8864,49.9381,4,6
T5_Eta_007674,2006-07-22T18:50:00,11.8841,49.2769,1,7
T5_Eta_007675,2006-07-22T18:50:00,11.7042,49.3230,1,5
T5_Eta_007676,2006-07-22T17:50:00,11.5978,49.5711,2,5
T5_Eta_007677,2006-07-22T13:50:00,6.7500,52.4683,6,5
T5_Eta_007678,2006-07-22T13:50:00,6.9654,52.6054,6,5
T5_Eta_007679,2006-07-22T22:50:00,11.4831,48.9967,1,6
T5_Eta_007680,2006-07-22T23:50:00,11.8419,48.4239,1,6
T5_Eta_007681,2006-07-22T22:50:00,11.4683,48.6167,2,4
T5_Eta_007682,2006-07-22T23:50:00,11.9215,48.7429,3,6
T5_Eta_007683,2006-07-23T02:50:00,11.0917,47.5124,1,6
T5_Eta_007684,2006-07-23T05:50:00,8.4986,49.4794,2,6
T5_Eta_007685,2006-07-23T09:50:00,8.3654,47.7636,1,8
T5_Eta_007686,2006-07-23T11:50:00,10.8536,49.0982,1,4
T5_Eta_007687,2006-07-23T11:50:00,11.6280,51.4672,1,4
T5_Eta_007688,2006-07-23T11:50:00,11.4509,51.5218,1,3
T5_Eta_007689,2006-07-23T10:50:00,12.9533,50.4738,2,5
T5_Eta_007690,2006-07-23T10:50:00,12.9037,50.5267,2,3
T5_Eta_007691,2006-07-23T12:50:00,10.4880,48.8135,1,6
T5_Eta_007692,2006-07-23T12:50:00,10.6566,48.9222,1,6
T5_Eta_007693,2006-07-23T12:50:00,8.6646,50.3160,1,10
T5_Eta_007694,2006-07-23T12:50:00,11.4398,51.2471,1,3
T5_Eta_007695,2006-07-23T12:50:00,11.5809,51.3392,1,3
T5_Eta_007696,2006-07-23T12:50:00,11.8161,51.3692,1,5
T5_Eta_007697,2006-07-23T12:50:00,7.8409,52.2836,1,6
T5_Eta_007698,2006-07-23T11:50:00,11.2636,51.6965,2,8
T5_Eta_007699,2006-07-23T11:50:00,11.4579,51.6937,2,5
T5_Eta_007700,2006-07-23T13:50:00,11.7147,50.9765,1,6
T5_Eta_007701,2006-07-23T12:50:00,10.7798,49.2767,2,5
T5_Eta_007702,2006-07-23T12:50:00,11.9517,51.3320,2,4
T5_Eta_007703,2006-07-23T14:50:00,8.3058,49.6967,1,7
T5_Eta_007704,2006-07-23T14:50:00,12.0840,50.3017,1,7
T5_Eta_007705,2006-07-23T14:50:00,11.7210,50.8222,1,8
T5_Eta_007706,2006-07-23T14:50:00,13.2463,51.2008,1,3
T5_Eta_007707,2006-07-23T14:50:00,11.2591,53.1398,1,9
T5_Eta_007708,2006-07-23T14:50:00,12.0147,53.9361,1,5
T5_Eta_007709,2006-07-23T13:50:00,13.4378,53.3558,2,3
T5_Eta_007710,2006-07-23T15:50:00,11.3957,50.4687,1,10
T5_Eta_007711,2006-07-23T15:50:00,11.6034,53.3865,1,8
T5_Eta_007712,2006-07-23T15:50:00,11.9895,53.5098,1,8
T5_Eta_007713,2006-07-23T14:50:00,9.3167,51.1701,2,8
T5_Eta_007714,2006-07-23T14:50:00,13.2046,51.3483,2,8
T5_Eta_007715,2006-07-23T13:50:00,11.5872,53.0395,3,9
T5_Eta_007716,2006-07-23T16:50:00,7.0525,52.7555,1,6
T5_Eta_007717,2006-07-23T15:50:00,12.0402,53.3783,2,3
T5_Eta_007718,2006-07-23T14:50:00,11.1710,50.5744,3,8
T5_Eta_007719,2006-07-23T14:50:00,11.9487,53.5628,3,7
T5_Eta_007720,2006-07-23T17:50:00,8.4625,50.3554,1,6
T5_Eta_007721,2006-07-23T17:50:00,7.8490,51.9213,1,8
T5_Eta_007722,2006-07-23T16:50:00,12.5008,49.5586,2,7
T5_Eta_007723,2006-07-23T15:50:00,11.8181,53.3132,3,8
T5_Eta_007724,2006-07-23T18:50:00,8.2036,50.1800,1,4
T5_Eta_007725,2006-07-23T18:50:00,8.8369,50.3610,1,5
T5_Eta_007726,2006-07-23T16:50:00,11.1030,50.5496,3,3
T5_Eta_007727,2006-07-23T18:50:00,8.3880,50.2261,2,7
T5_Eta_007728,2006-07-23T20:50:00,8.8152,48.1576,1,10
T5_Eta_007729,2006-07-23T18:50:00,8.7092,50.1887,3,4
T5_Eta_007730,2006-07-23T17:50:00,8.5861,50.2721,4,7
T5_Eta_007731,2006-07-24T10:50:00,8.4105,48.7919,1,7
T5_Eta_007732,2006-07-25T12:50:00,8.1607,50.2388,1,5
T5_Eta_007733,2006-07-25T13:50:00,8.1422,50.3408,1,6
T5_Eta_007734,2006-07-26T09:50:00,8.4632,51.2970,1,6
T5_Eta_007735,2006-07-26T10:50:00,10.7947,50.5956,1,6
T5_Eta_007736,2006-07-26T09:50:00,7.9637,50.1833,2,9
T5_Eta_007737,2006-07-26T11:50:00,9.1341,49.6747,1,10
T5_Eta_007738,2006-07-26T11:50:00,9.8933,50.4453,1,8
T5_Eta_007739,2006-07-26T11:50:00,11.3842,50.5201,1,5
T5_Eta_007740,2006-07-26T11:50:00,9.1669,50.5525,1,10
T5_Eta_007741,2006-07-26T11:50:00,10.6333,50.6054,1,7
T5_Eta_007742,2006-07-26T11:50:00,6.7604,50.5323,1,4
T5_Eta_007743,2006-07-26T10:50:00,7.1553,49.7863,2,8
T5_Eta_007744,2006-07-26T12:50:00,8.3402,48.0572,1,10
T5_Eta_007745,2006-07-26T12:50:00,6.9940,49.5003,1,6
T5_Eta_007746,2006-07-26T12:50:00,11.9334,49.9811,1,9
T5_Eta_007747,2006-07-26T12:50:00,9.4298,50.0769,1,8
T5_Eta_007748,2006-07-26T12:50:00,9.5750,50.1459,1,8
T5_Eta_007749,2006-07-26T12:50:00,9.3475,50.2297,1,8
T5_Eta_007750,2006-07-26T12:50:00,10.3623,50.4276,1,7
T5_Eta_007751,2006-07-26T12:50:00,9.7184,50.5218,1,7
T5_Eta_007752,2006-07-26T12:50:00,12.2206,50.5718,1,7
T5_Eta_007753,2006-07-26T11:50:00,7.7089,49.7853,2,10
T5_Eta_007754,2006-07-26T11:50:00,7.2004,50.4103,2,10
T5_Eta_007755,2006-07-26T11:50:00,7.0413,50.3881,2,7
T5_Eta_007756,2006-07-26T11:50:00,10.4847,50.5636,2,6
T5_Eta_007757,2006-07-26T13:50:00,10.7598,50.2118,1,9
T5_Eta_007758,2006-07-26T13:50:00,11.1191,50.1995,1,8
T5_Eta_007759,2006-07-26T13:50:00,11.5864,50.2266,1,7
T5_Eta_007760,2006-07-26T13:50:00,12.0830,50.2846,1,6
T5_Eta_007761,2006-07-26T13:50:00,12.1686,50.3765,1,5
T5_Eta_007762,2006-07-26T13:50:00,9.7672,51.3010,1,6
T5_Eta_007763,2006-07-26T12:50:00,8.6594,50.0942,2,4
T5_Eta_007764,2006-07-26T12:50:00,9.3095,50.1272,2,9
T5_Eta_007765,2006-07-26T12:50:00,10.2811,50.3255,2,4
T5_Eta_007766,2006-07-26T12:50:00,6.8381,50.8776,2,4
T5_Eta_007767,2006-07-26T12:50:00,7.1443,50.9564,2,6
T5_Eta_007768,2006-07-26T11:50:00,7.3129,50.1576,3,10
T5_Eta_007769,2006-07-26T14:50:00,12.3417,49.1133,1,7
T5_Eta_007770,2006-07-26T14:50:00,12.1366,49.6021,1,8
T5_Eta_007771,2006-07-26T14:50:00,10.3310,49.9334,1,5
T5_Eta_007772,2006-07-26T14:50:00,11.9873,50.2442,1,7
T5_Eta_007773,2006-07-26T14:50:00,9.1290,51.0142,1,8
T5_Eta_007774,2006-07-26T14:50:00,9.6315,51.1462,1,10
T5_Eta_007775,2006-07-26T14:50:00,8.1006,51.4019,1,6
T5_Eta_007776,2006-07-26T14:50:00,8.6986,51.9974,1,8
T5_Eta_007777,2006-07-26T13:50:00,9.3238,47.9193,2,8
T5_Eta_007778,2006-07-26T13:50:00,8.6630,48.5428,2,7
T5_Eta_007779,2006-07-26T13:50:00,6.9251,50.0172,2,9
T5_Eta_007780,2006-07-26T13:50:00,11.0907,50.1402,2,6
T5_Eta_007781,2006-07-26T13:50:00,9.2784,50.3571,2,10
T5_Eta_007782,2006-07-26T13:50:00,6.3040,50.6517,2,9
T5_Eta_007783,2006-07-26T13:50:00,7.7138,51.2041,2,8
T5_Eta_007784,2006-07-26T15:50:00,9.2311,48.7945,1,5
T5_Eta_007785,2006-07-26T15:50:00,10.9283,49.5042,1,6
T5_Eta_007786,2006-07-26T15:50:00,8.7954,51.2161,1,7
T5_Eta_007787,2006-07-26T15:50:00,6.7979,51.3312,1,8
T5_Eta_007788,2006-07-26T15:50:00,8.8283,51.8871,1,10
T5_Eta_007789,2006-07-26T14:50:00,10.1574,49.5259,2,5
T5_Eta_007790,2006-07-26T14:50:00,6.3136,50.5579,2,6
T5_Eta_007791,2006-07-26T14:50:00,8.3872,51.4589,2,8
T5_Eta_007792,2006-07-26T13:50:00,9.1128,51.1169,3,7
T5_Eta_007793,2006-07-26T16:50:00,11.2907,49.0251,1,6
T5_Eta_007794,2006-07-26T16:50:00,10.6652,49.4048,1,5
T5_Eta_007795,2006-07-26T16:50:00,11.1509,49.5186,1,5
T5_Eta_007796,2006-07-26T16:50:00,6.2891,51.0628,1,4
T5_Eta_007797,2006-07-26T16:50:00,6.5457,51.2361,1,8
T5_Eta_007798,2006-07-26T16:50:00,8.2141,51.3354,1,6
T5_Eta_007799,2006-07-26T16:50:00,8.6712,51.6096,1,8
T5_Eta_007800,2006-07-26T16:50:00,8.5435,51.6851,1,6
T5_Eta_007801,2006-07-26T16:50:00,7.0112,51.7429,1,10
T5_Eta_007802,2006-07-26T16:50:00,7.8604,51.9647,1,7
T5_Eta_007803,2006-07-26T16:50:00,9.3975,52.0649,1,8
T5_Eta_007804,2006-07-26T15:50:00,10.2612,49.4069,2,5
T5_Eta_007805,2006-07-26T15:50:00,7.3576,51.7621,2,5
T5_Eta_007806,2006-07-26T14:50:00,6.9040,51.3779,3,7
T5_Eta_007807,2006-07-26T17:50:00,11.4788,48.8868,1,8
T5_Eta_007808,2006-07-26T17:50:00,7.3827,52.1769,1,5
T5_Eta_007809,2006-07-26T16:50:00,6.3449,51.1853,2,7
T5_Eta_007810,2006-07-26T16:50:00,8.6532,51.7212,2,4
T5_Eta_007811,2006-07-26T16:50:00,6.8223,51.6763,2,3
T5_Eta_007812,2006-07-26T16:50:00,7.3461,51.9169,2,4
T5_Eta_007813,2006-07-26T15:50:00,7.0874,51.8316,3,4
T5_Eta_007814,2006-07-26T18:50:00,7.8035,52.4297,1,8
T5_Eta_007815,2006-07-26T18:50:00,8.4359,52.5547,1,8
T5_Eta_007816,2006-07-26T16:50:00,8.6811,51.3433,3,3
T5_Eta_007817,2006-07-26T16:50:00,8.5833,51.3848,3,9
T5_Eta_007818,2006-07-26T16:50:00,7.7206,51.9614,3,4
T5_Eta_007819,2006-07-26T18:50:00,8.3709,52.4239,2,5
T5_Eta_007820,2006-07-26T18:50:00,8.0110,52.5208,2,5
T5_Eta_007821,2006-07-26T20:50:00,7.3642,51.4868,1,11
T5_Eta_007822,2006-07-26T18:50:00,7.9601,51.4504,4,10
T5_Eta_007823,2006-07-27T10:50:00,10.4701,51.5234,1,6
T5_Eta_007824,2006-07-27T09:50:00,11.1824,51.7578,2,4
T5_Eta_007825,2006-07-27T11:50:00,8.1114,47.8507,1,8
T5_Eta_007826,2006-07-27T11:50:00,9.0545,48.1690,1,6
T5_Eta_007827,2006-07-27T11:50:00,8.8492,48.2843,1,6
T5_Eta_007828,2006-07-27T11:50:00,8.4143,48.3953,1,4
T5_Eta_007829,2006-07-27T11:50:00,9.9366,48.6375,1,10
T5_Eta_007830,2006-07-27T11:50:00,13.0996,48.8865,1,4
T5_Eta_007831,2006-07-27T11:50:00,7.5304,49.6955,1,10
T5_Eta_007832,2006-07-27T11:50:00,7.2261,49.7205,1,4
T5_Eta_007833,2006-07-27T11:50:00,7.3783,49.8017,1,8
T5_Eta_007834,2006-07-27T11:50:00,6.7617,50.2162,1,6
T5_Eta_007835,2006-07-27T11:50:00,6.8828,50.2034,1,6
T5_Eta_007836,2006-07-27T11:50:00,11.3414,50.4524,1,6
T5_Eta_007837,2006-07-27T11:50:00,10.6128,51.7892,1,9
T5_Eta_007838,2006-07-27T11:50:00,8.5678,52.4617,1,4
T5_Eta_007839,2006-07-27T11:50:00,8.3261,53.0640,1,7
T5_Eta_007840,2006-07-27T10:50:00,8.2963,47.9134,2,4
T5_Eta_007841,2006-07-27T10:50:00,10.5704,50.8881,2,6
T5_Eta_007842,2006-07-27T12:50:00,9.3134,48.4999,1,7
T5_Eta_007843,2006-07-27T12:50:00,9.7301,48.9496,1,6
T5_Eta_007844,2006-07-27T12:50:00,12.3127,49.0633,1,8
T5_Eta_007845,2006-07-27T12:50:00,10.4925,49.1602,1,7
T5_Eta_007846,2006-07-27T12:50:00,10.3373,49.1779,1,7
T5_Eta_007847,2006-07-27T12:50:00,11.4384,49.1752,1,4
T5_Eta_007848,2006-07-27T12:50:00,12.4376,49.1954,1,8
T5_Eta_007849,2006-07-27T12:50:00,9.4906,49.5246,1,5
T5_Eta_007850,2006-07-27T12:50:00,8.0302,49.6910,1,10
T5_Eta_007851,2006-07-27T12:50:00,7.7682,49.6763,1,7
T5_Eta_007852,2006-07-27T12:50:00,7.4168,50.1948,1,8
T5_Eta_007853,2006-07-27T12:50:00,7.6041,50.1830,1,4
T5_Eta_007854,2006-07-27T12:50:00,7.3073,50.2342,1,9
T5_Eta_007855,2006-07-27T12:50:00,8.1428,51.1194,1,7
T5_Eta_007856,2006-07-27T12:50:00,8.4756,51.6496,1,3
T5_Eta_007857,2006-07-27T12:50:00,8.9226,52.9165,1,8
T5_Eta_007858,2006-07-27T11:50:00,9.4169,48.3911,2,6
T5_Eta_007859,2006-07-27T11:50:00,8.1135,49.3447,2,10
T5_Eta_007860,2006-07-27T11:50:00,9.0961,49.6149,2,6
T5_Eta_007861,2006-07-27T11:50:00,9.0422,49.6737,2,9
T5_Eta_007862,2006-07-27T11:50:00,8.9092,49.7317,2,6
T5_Eta_007863,2006-07-27T11:50:00,8.1118,50.1525,2,10
T5_Eta_007864,2006-07-27T11:50:00,11.1019,50.5155,2,5
T5_Eta_007865,2006-07-27T11:50:00,8.2566,51.3105,2,10
T5_Eta_007866,2006-07-27T11:50:00,8.1554,53.2866,2,6
T5_Eta_007867,2006-07-27T10:50:00,8.3886,51.1241,3,10
T5_Eta_007868,2006-07-27T13:50:00,10.7270,49.2348,1,5
T5_Eta_007869,2006-07-27T13:50:00,9.8966,49.2716,1,6
T5_Eta_007870,2006-07-27T13:50:00,10.7417,49.3194,1,7
T5_Eta_007871,2006-07-27T13:50:00,11.9152,49.3780,1,6
T5_Eta_007872,2006-07-27T13:50:00,9.6565,49.9674,1,9
T5_Eta_007873,2006-07-27T13:50:00,8.1995,49.9924,1,7
T5_Eta_007874,2006-07-27T13:50:00,7.6951,50.2195,1,4
T5_Eta_007875,2006-07-27T13:50:00,8.6215,50.7510,1,6
T5_Eta_007876,2006-07-27T13:50:00,8.6318,50.8368,1,9
T5_Eta_007877,2006-07-27T13:50:00,8.0440,51.1774,1,7
T5_Eta_007878,2006-07-27T13:50:00,9.5989,52.8525,1,6
T5_Eta_007879,2006-07-27T12:50:00,8.0814,49.4628,2,10
T5_Eta_007880,2006-07-27T12:50:00,8.6833,50.5382,2,8
T5_Eta_007881,2006-07-27T12:50:00,8.6774,50.7005,2,7
T5_Eta_007882,2006-07-27T12:50:00,10.5226,51.3341,2,7
T5_Eta_007883,2006-07-27T12:50:00,8.9536,51.8973,2,4
T5_Eta_007884,2006-07-27T12:50:00,9.0650,53.4997,2,3
T5_Eta_007885,2006-07-27T12:50:00,8.1695,53.5651,2,5
T5_Eta_007886,2006-07-27T14:50:00,10.3138,49.4661,1,6
T5_Eta_007887,2006-07-27T14:50:00,10.8642,49.5558,1,5
T5_Eta_007888,2006-07-27T14:50:00,12.3809,49.7319,1,8
T5_Eta_007889,2006-07-27T14:50:00,9.8414,50.0360,1,7
T5_Eta_007890,2006-07-27T14:50:00,9.8146,50.0956,1,6
T5_Eta_007891,2006-07-27T14:50:00,9.2286,50.1776,1,7
T5_Eta_007892,2006-07-27T14:50:00,11.2145,50.2665,1,8
T5_Eta_007893,2006-07-27T14:50:00,9.9053,50.9755,1,4
T5_Eta_007894,2006-07-27T14:50:00,11.8964,51.0672,1,3
T5_Eta_007895,2006-07-27T14:50:00,9.6571,51.3264,1,6
T5_Eta_007896,2006-07-27T14:50:00,9.1923,51.8393,1,6
T5_Eta_007897,2006-07-27T14:50:00,8.7680,52.0156,1,4
T5_Eta_007898,2006-07-27T14:50:00,8.6246,52.0999,1,6
T5_Eta_007899,2006-07-27T14:50:00,9.8970,53.9133,1,6
T5_Eta_007900,2006-07-27T13:50:00,12.3223,48.8007,2,6
T5_Eta_007901,2006-07-27T13:50:00,9.8964,49.3394,2,3
T5_Eta_007902,2006-07-27T13:50:00,8.6953,49.8308,2,10
T5_Eta_007903,2006-07-27T13:50:00,9.0838,50.1166,2,4
T5_Eta_007904,2006-07-27T13:50:00,9.4061,50.7254,2,9
T5_Eta_007905,2006-07-27T13:50:00,11.7316,51.0447,2,8
T5_Eta_007906,2006-07-27T13:50:00,11.6562,51.1833,2,7
T5_Eta_007907,2006-07-27T13:50:00,8.7847,51.9383,2,7
T5_Eta_007908,2006-07-27T13:50:00,9.7665,53.5300,2,6
T5_Eta_007909,2006-07-27T13:50:00,9.7222,53.5734,2,3
T5_Eta_007910,2006-07-27T13:50:00,9.7513,53.6083,2,6
T5_Eta_007911,2006-07-27T13:50:00,9.7054,53.8258,2,8
T5_Eta_007912,2006-07-27T12:50:00,9.3196,51.0158,3,10
T5_Eta_007913,2006-07-27T11:50:00,8.0457,49.1482,4,5
T5_Eta_007914,2006-07-27T15:50:00,10.1496,47.5947,1,6
T5_Eta_007915,2006-07-27T15:50:00,8.5842,48.9470,1,7
T5_Eta_007916,2006-07-27T15:50:00,10.4733,49.6947,1,6
T5_Eta_007917,2006-07-27T15:50:00,10.2678,50.3340,1,5
T5_Eta_007918,2006-07-27T15:50:00,12.2174,50.2985,1,6
T5_Eta_007919,2006-07-27T15:50:00,10.0810,50.4880,1,10
T5_Eta_007920,2006-07-27T15:50:00,9.4561,51.9016,1,6
T5_Eta_007921,2006-07-27T15:50:00,9.8594,52.2911,1,6
T5_Eta_007922,2006-07-27T15:50:00,9.8873,52.4034,1,7
T5_Eta_007923,2006-07-27T15:50:00,10.0746,53.9308,1,7
T5_Eta_007924,2006-07-27T15:50:00,9.9110,54.2099,1,7
T5_Eta_007925,2006-07-27T15:50:00,9.6404,54.3840,1,9
T5_Eta_007926,2006-07-27T14:50:00,8.1587,48.4324,2,7
T5_Eta_007927,2006-07-27T14:50:00,9.4805,49.3125,2,7
T5_Eta_007928,2006-07-27T14:50:00,9.8941,50.1724,2,6
T5_Eta_007929,2006-07-27T14:50:00,10.4273,50.2566,2,4
T5_Eta_007930,2006-07-27T14:50:00,12.2102,50.4011,2,5
T5_Eta_007931,2006-07-27T14:50:00,9.6975,51.4296,2,3
T5_Eta_007932,2006-07-27T14:50:00,8.6864,52.3252,2,7
T5_Eta_007933,2006-07-27T14:50:00,10.0006,53.8611,2,3
T5_Eta_007934,2006-07-27T14:50:00,9.7339,53.9479,2,4
T5_Eta_007935,2006-07-27T13:50:00,9.6938,51.8596,3,7
T5_Eta_007936,2006-07-27T16:50:00,10.6114,47.7268,1,3
T5_Eta_007937,2006-07-27T16:50:00,11.2856,50.0098,1,6
T5_Eta_007938,2006-07-27T16:50:00,11.1136,50.0207,1,5
T5_Eta_007939,2006-07-27T16:50:00,12.0960,50.0456,1,8
T5_Eta_007940,2006-07-27T16:50:00,9.7586,52.5760,1,3
T5_Eta_007941,2006-07-27T16:50:00,9.5298,52.6617,1,4
T5_Eta_007942,2006-07-27T15:50:00,10.6751,49.9570,2,5
T5_Eta_007943,2006-07-27T15:50:00,10.7691,50.0243,2,3
T5_Eta_007944,2006-07-27T15:50:00,9.0132,50.2693,2,8
T5_Eta_007945,2006-07-27T15:50:00,9.4494,50.5462,2,4
T5_Eta_007946,2006-07-27T15:50:00,9.8359,54.3059,2,7
T5_Eta_007947,2006-07-27T14:50:00,10.4726,49.6352,3,6
T5_Eta_007948,2006-07-27T17:50:00,7.5721,52.4932,1,9
T5_Eta_007949,2006-07-27T16:50:00,10.5504,47.8195,2,7
T5_Eta_007950,2006-07-27T16:50:00,10.7444,50.1097,2,3
